DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T05:17:43,1128.83
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:17:43,469.37
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T05:17:43,226.03
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:18:43,1057.69
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:18:43,1423.95
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:18:43,2832.54
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:19:43,283.36
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:19:43,378.57
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:19:43,1155.23
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:20:43,2529.06
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:21:43,255.12
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:22:43,2702.96
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:22:43,340.44
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:22:43,2615.46
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:23:43,254.92
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:23:43,1039.69
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:23:43,491.49
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:23:43,490.29
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:24:43,451.88
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:24:43,2252.81
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:24:43,362.83
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:24:43,274.71
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:24:43,234.58
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T05:24:43,227.48
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:25:43,244.57
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:25:43,1089.96
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:25:43,2713.95
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:25:43,289.92
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:25:43,306.43
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T05:25:43,1361.91
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:26:43,2130.16
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:26:43,2969.07
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:27:43,240.27
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:28:43,364.15
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:28:43,407.80
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:29:43,2613.46
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:29:43,2541.32
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:29:43,467.43
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:29:43,301.50
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:29:43,2845.97
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T05:29:43,2384.08
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:30:43,318.65
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:30:43,1443.86
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:30:43,379.11
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:30:43,486.63
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:30:43,412.16
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T05:30:43,1329.23
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:31:43,1989.42
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:32:43,2597.34
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:32:43,2693.60
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:32:43,1908.64
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:33:43,430.31
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:33:43,1698.36
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:33:43,2533.87
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T05:33:43,1457.14
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:34:43,418.00
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:34:43,227.73
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:34:43,2021.15
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:35:43,478.42
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:36:43,2501.24
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T05:36:43,353.57
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:36:43,2168.45
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:36:43,277.38
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:36:43,233.54
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T05:36:43,1110.03
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:37:43,316.81
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:37:43,1427.62
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:37:43,1901.33
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:38:43,283.78
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:38:43,1996.69
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:38:43,1542.50
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:39:43,208.63
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:39:43,317.68
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:40:43,1292.12
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:40:43,2383.76
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:41:43,2490.31
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:41:43,2717.19
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:41:43,288.52
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T05:41:43,2282.60
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:41:43,394.00
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T05:41:43,1527.75
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:42:43,1637.49
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:42:43,402.46
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:42:43,429.46
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:43:43,218.11
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:43:43,1778.61
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T05:43:43,1284.30
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:44:43,333.60
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:44:43,399.18
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:45:43,1582.58
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T05:45:43,438.10
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:45:43,2911.46
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:45:43,200.93
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:46:43,468.63
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:46:43,2285.37
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:47:43,409.67
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:48:43,1393.37
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T05:48:43,269.97
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:48:43,1651.29
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:48:43,349.73
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:49:43,323.17
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T05:49:43,250.51
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T05:49:43,2349.50
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T05:49:43,1178.06
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:49:43,426.85
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T05:49:43,1127.60
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:50:43,1781.86
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:51:43,2659.99
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:51:43,2709.29
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:52:43,304.52
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:52:43,274.06
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:52:43,490.31
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:53:43,235.20
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T05:53:43,2571.46
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:53:43,436.71
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T05:53:43,2008.73
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:54:43,300.09
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:54:43,382.07
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:55:43,214.14
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:55:43,291.31
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:56:43,286.60
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T05:56:43,204.72
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:57:43,2499.05
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:57:43,345.15
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:57:43,242.13
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T05:58:43,1943.80
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T05:58:43,341.32
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T05:58:43,229.10
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T05:58:43,477.80
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T05:58:43,397.36
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T05:58:43,436.17
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T05:59:43,247.95
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T05:59:43,238.63
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:00:43,291.94
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:00:43,400.04
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:00:43,2686.12
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:01:43,395.60
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:01:43,402.80
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:02:43,340.05
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:02:43,1604.79
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:02:43,2341.71
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:03:43,2767.39
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:04:43,262.83
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:04:43,241.01
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:04:43,1150.91
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:04:43,2784.03
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:05:43,1813.48
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:06:43,490.48
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:06:43,217.70
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:06:43,462.84
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:06:43,322.04
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:07:43,2691.78
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:07:43,2750.50
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:08:43,205.49
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:08:43,1766.79
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:08:43,1050.07
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:08:43,1011.27
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:09:43,329.48
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:09:43,273.31
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:09:43,432.38
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:09:43,279.19
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:10:43,231.71
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:10:43,1408.42
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:10:43,1516.93
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:10:43,2722.22
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:11:43,208.66
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:11:43,2950.26
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:11:43,1680.39
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:12:43,1558.09
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:12:43,431.60
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:12:43,1568.46
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:12:43,264.92
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:12:43,292.37
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T06:12:43,1050.68
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:13:43,1872.31
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:13:43,1327.31
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:14:43,1175.51
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:14:43,340.89
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:14:43,477.16
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:15:43,2694.78
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:15:43,2300.26
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:16:43,2025.06
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:16:43,358.08
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:16:43,1154.26
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:16:43,296.17
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:17:43,355.82
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:17:43,2176.23
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:17:43,2411.83
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:17:43,402.03
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:17:43,299.56
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T06:17:43,324.24
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:18:43,2230.47
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:18:43,329.57
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:19:43,268.89
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:20:43,451.86
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:20:43,1474.65
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:20:43,1550.21
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:21:43,269.97
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:22:43,477.52
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:22:43,242.19
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:22:43,335.71
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:22:43,419.64
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:23:43,205.14
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:23:43,439.94
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:23:43,242.73
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:23:43,2681.36
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:23:43,432.39
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T06:23:43,342.24
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:24:43,395.03
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:24:43,444.73
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:24:43,2590.14
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:24:43,295.42
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:24:43,343.27
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T06:24:43,403.13
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:25:43,1479.36
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:25:43,286.98
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:25:43,1702.46
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:25:43,357.75
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:26:43,1131.62
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:27:43,433.30
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:27:43,1879.95
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:27:43,453.14
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:27:43,2439.96
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:27:43,1542.95
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T06:27:43,2048.49
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:28:43,1269.57
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:28:43,422.85
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:28:43,1046.16
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:29:43,319.81
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:29:43,2024.10
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:29:43,2978.82
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:29:43,2588.77
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:30:43,232.59
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:30:43,1827.21
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:31:43,2436.86
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:31:43,419.21
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:31:43,1664.06
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:31:43,403.57
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:31:43,2700.29
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T06:31:43,1962.16
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:32:43,2304.05
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:33:43,414.95
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:33:43,400.24
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:34:43,391.18
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:34:43,394.57
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:35:43,425.06
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:35:43,205.34
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:35:43,2086.77
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:35:43,266.07
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:36:43,380.56
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:37:43,329.95
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:38:43,2330.77
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:39:43,378.52
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:39:43,1805.09
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:40:43,2216.21
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:40:43,321.11
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:41:43,493.27
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:41:43,410.86
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:41:43,1965.22
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:41:43,2019.70
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:42:43,257.99
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:42:43,253.36
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:43:43,470.86
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:43:43,244.59
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:43:43,1012.50
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:43:43,482.64
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:43:43,373.97
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T06:43:43,298.21
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:44:43,2916.96
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:44:43,1937.92
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:44:43,399.44
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:45:43,298.48
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:45:43,2658.51
DRL-003,SNS-speed-01,speed,2021-04-06,2021-04-06T06:45:43,2739.38
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:46:43,201.42
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:46:43,271.00
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:46:43,470.29
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:46:43,229.18
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:46:43,208.59
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T06:46:43,483.29
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:47:43,498.60
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:47:43,426.46
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:47:43,341.71
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:47:43,261.97
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:47:43,220.54
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T06:47:43,455.49
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:48:43,1370.32
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:48:43,2590.06
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:48:43,1351.84
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:48:43,480.13
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:49:43,343.94
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:49:43,2206.06
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:50:43,2835.84
DRL-001,SNS-temp-02,temp,2021-04-06,2021-04-06T06:50:43,227.20
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:51:43,323.87
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:51:43,2611.92
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:51:43,1529.61
DRL-002,SNS-temp-02,temp,2021-04-06,2021-04-06T06:51:43,337.21
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:51:43,250.63
DRL-003,SNS-speed-02,speed,2021-04-06,2021-04-06T06:51:43,1031.99
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:52:43,1207.14
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:53:43,450.81
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:54:43,1777.84
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:55:43,363.48
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:55:43,1722.36
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T06:55:43,2052.72
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:55:43,2468.58
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T06:56:43,2428.35
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:56:43,245.28
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:56:43,221.09
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:57:43,347.92
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T06:57:43,1190.95
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:57:43,340.87
DRL-002,SNS-speed-02,speed,2021-04-06,2021-04-06T06:57:43,1600.02
DRL-003,SNS-temp-01,temp,2021-04-06,2021-04-06T06:57:43,340.63
DRL-003,SNS-temp-02,temp,2021-04-06,2021-04-06T06:57:43,362.40
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:58:43,471.76
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:58:43,473.64
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T06:59:43,263.31
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T06:59:43,350.32
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T07:00:43,2886.24
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T07:01:43,316.86
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T07:02:43,1401.72
DRL-002,SNS-temp-01,temp,2021-04-06,2021-04-06T07:02:43,261.74
DRL-001,SNS-speed-01,speed,2021-04-06,2021-04-06T07:03:43,2332.72
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T07:04:43,360.55
DRL-002,SNS-speed-01,speed,2021-04-06,2021-04-06T07:04:43,2608.99
DRL-001,SNS-temp-01,temp,2021-04-06,2021-04-06T07:05:43,406.50
DRL-001,SNS-speed-02,speed,2021-04-06,2021-04-06T07:05:43,1997.64
